tconst,title,titleType,startYear,runtimeMinutes,averageRating,numVotes
tt0655468,The Mole People,tvEpisode,1997,92,7.0,337
tt0655469,The Phantom Planet,tvEpisode,1998,92,7.4,413
tt0655472,The Sidehackers,tvEpisode,1990,97,7.5,459
tt0655473,The Sinister Urge,tvEpisode,1994,90,7.5,353
tt0655476,The Touch of Satan,tvEpisode,1998,92,7.4,606
tt0655479,War of the Colossal Beast,tvEpisode,1991,97,8.2,351
tt0655480,Werewolf,tvEpisode,1998,93,8.0,755
tt0655481,Women of the Prehistoric Planet,tvEpisode,1990,97,7.6,344
tt0656214,4B or Not 4B,tvEpisode,1993,48,8.2,160
tt0656215,A Box of Wendy,tvEpisode,1998,46,8.4,74
tt0656216,A Death in the Family,tvEpisode,1996,46,9.4,159
tt0656217,A Draining Experience,tvEpisode,1997,46,8.2,72
tt0656220,A Murder with Teeth in It,tvEpisode,1995,47,7.9,94
tt0656221,A Remington Original,tvEpisode,1997,46,7.7,68
tt0656222,A Sudden Fish,tvEpisode,1994,49,8.0,112
tt0656223,A Tushful of Dollars,tvEpisode,1996,46,7.6,79
tt0656224,A Wrenching Experience,tvEpisode,1997,46,7.8,81
tt0656225,A.D.A. Sipowicz,tvEpisode,1995,45,7.7,171
tt0656226,Abandando Abandoned,tvEpisode,1994,49,8.1,124
tt0656227,Aging Bull,tvEpisode,1995,46,8.0,84
tt0656228,Alice Doesn't Fit Here Anymore,tvEpisode,1997,46,7.8,74
tt0656229,All's Well That Ends Well,tvEpisode,1997,45,8.3,66
tt0656234,As Flies to Careless Boys...,tvEpisode,1997,45,7.5,78
tt0656235,Auntie Maimed,tvEpisode,1996,46,8.0,87
tt0656237,Bad Rap,tvEpisode,1997,46,7.1,75
tt0656244,Big Bang Theory,tvEpisode,1999,46,7.9,69
tt0656245,Black Men Can Jump,tvEpisode,1994,48,8.0,108
tt0656246,Bombs Away,tvEpisode,1995,45,7.8,92
tt0656248,Boxer Rebellion,tvEpisode,1995,46,7.7,98
tt0656249,Brother's Keeper,tvEpisode,1998,60,8.7,81
tt0656251,Brown Appetit,tvEpisode,1993,49,7.8,142
tt0656252,Burnin' Love,tvEpisode,1996,46,7.2,87
tt0656253,Caulksmanship,tvEpisode,1996,46,7.6,70
tt0656255,Closing Time,tvEpisode,1996,46,8.7,107
tt0656256,Cold Heaters,tvEpisode,1995,46,8.1,90
tt0656258,Cop Suey,tvEpisode,1994,47,7.7,105
tt0656259,Cop in a Bottle,tvEpisode,1998,45,8.0,62
tt0656261,Curt Russell,tvEpisode,1995,46,7.8,89
tt0656262,Czech Bouncer,tvEpisode,1998,60,7.8,68
tt0656263,Danny Boy,tvEpisode,1998,45,8.4,76
tt0656266,Dead Girl Walking,tvEpisode,1999,46,8.2,59
tt0656267,Dead Man Talking,tvEpisode,1997,45,7.8,67
tt0656269,Dead and Gone,tvEpisode,1994,46,8.1,119
tt0656271,Dirty Laundry,tvEpisode,1995,45,7.9,95
tt0656272,Dirty Socks,tvEpisode,1995,46,8.0,99
tt0656274,Don We Now Our Gay Apparel,tvEpisode,1995,47,7.6,97
tt0656275,Don't Kill the Messenger,tvEpisode,1998,45,7.9,70
tt0656276,Don't Meth with Me,tvEpisode,1999,45,8.2,59
tt0656277,Double Abandando,tvEpisode,1994,47,8.0,106
tt0656280,E.R.,tvEpisode,1995,46,8.2,105
tt0656281,Emission Accomplished,tvEpisode,1993,48,8.1,141
tt0656282,Emission Impossible,tvEpisode,1997,45,7.9,73
tt0656291,From Hare to Eternity,tvEpisode,1993,48,8.3,120
tt0656292,For Whom the Skell Rolls,tvEpisode,1994,47,7.9,104
tt0656293,Girl Talk,tvEpisode,1996,46,7.6,87
tt0656294,Good Time Charlie,tvEpisode,1994,49,8.1,117
tt0656297,Grime Scene,tvEpisode,1999,46,8.2,55
tt0656299,Guns 'n Rosaries,tvEpisode,1994,49,8.3,114
tt0656302,Hammer Time,tvEpisode,1998,46,8.1,69
tt0656304,He's Not Guilty He's My Brother,tvEpisode,1996,46,8.1,95
tt0656305,Head Case,tvEpisode,1996,46,8.4,89
tt0656307,Hearts and Souls,tvEpisode,1998,66,9.5,188
tt0656308,Heavin' Can Wait,tvEpisode,1995,47,7.8,94
tt0656313,Hollie and the Blowfish,tvEpisode,1996,46,8.1,101
tt0656314,Honeymoon at Viagra Falls,tvEpisode,1998,66,8.4,73
tt0656316,I Don't Wanna Dye,tvEpisode,1998,46,8.2,83
tt0656317,I Have a Dream,tvEpisode,1999,45,7.8,58
tt0656320,I Love Lucy,tvEpisode,1997,44,7.0,141
tt0656322,I'll Draw You a Mapp,tvEpisode,1999,45,8.1,53
tt0656323,Ice Follies,tvEpisode,1993,47,7.8,122
tt0656325,In the Butt Bob,tvEpisode,1995,47,8.0,97
tt0656329,Innuendo,tvEpisode,1995,46,8.4,102
tt0656330,Is Paris Burning?,tvEpisode,1997,45,8.0,71
tt0656331,It Takes a Village,tvEpisode,1997,44,8.4,80
tt0656336,Judas Priest,tvEpisode,1999,45,8.3,65
tt0656337,Jumpin' Jack Fleishman,tvEpisode,1994,48,8.1,118
tt0656340,Large Mouth Bass,tvEpisode,1995,47,8.1,101
tt0656347,Lost Israel: Part 1,tvEpisode,1997,60,9.1,117
tt0656348,Lost Israel: Part 2,tvEpisode,1997,90,9.2,128
tt0656358,Mister Roberts,tvEpisode,1999,45,8.2,64
tt0656359,Moby Greg,tvEpisode,1996,45,7.8,92
tt0656363,My Wild Irish Nose,tvEpisode,1997,46,7.8,72
tt0656364,NYPD Lou,tvEpisode,1993,48,8.1,138
tt0656367,Numb & Number,tvEpisode,1998,45,8.1,75
tt0656375,One Big Happy Family,tvEpisode,1995,47,7.6,92
tt0656378,Oscar Meyer Weiner,tvEpisode,1993,49,7.9,130
tt0656382,Personal Foul,tvEpisode,1993,48,8.0,137
tt0656383,Pilot,tvEpisode,1993,48,8.4,234
tt0656385,Prostrate Before the Law,tvEpisode,1998,46,8.3,80
tt0656387,Raging Bulls,tvEpisode,1998,45,8.4,72
tt0656388,Raphael's Inferno,tvEpisode,1999,45,7.6,56
tt0656389,Remembrance of Humps Past,tvEpisode,1997,46,7.7,74
tt0656390,Rockin' Robin,tvEpisode,1994,49,8.7,125
tt0656394,Safe Home,tvEpisode,1999,46,8.9,79
tt0656395,Seminal Thinking,tvEpisode,1998,45,8.0,70
tt0656396,Serge the Concierge,tvEpisode,1994,49,7.8,113
tt0656399,Sheedy Dealings,tvEpisode,1997,45,7.6,69
tt0656400,Show & Tell,tvEpisode,1999,46,7.3,65
tt0656401,Simone Says,tvEpisode,1994,47,8.3,123
tt0656403,Sorry Wong Suspect,tvEpisode,1996,46,7.6,89
tt0656404,Speak for Yourself Bruce Clayton,tvEpisode,1998,45,8.3,63
tt0656405,Steroid Roy,tvEpisode,1994,49,8.3,120
tt0656409,T'aint Misbehavin,tvEpisode,1999,46,7.4,66
tt0656410,Taillight's Last Gleaming,tvEpisode,1997,44,7.7,91
tt0656413,Ted and Carey's Bogus Adventure,tvEpisode,1996,45,8.0,83
tt0656414,Tempest in a C-Cup,tvEpisode,1993,49,8.1,132
tt0656416,The Backboard Jungle,tvEpisode,1996,45,8.1,90
tt0656417,The Bank Dick,tvEpisode,1995,46,7.7,89
tt0656418,The Bookie and the Kooky Cookie,tvEpisode,1995,46,8.1,98
tt0656421,The Final Adjustment,tvEpisode,1994,47,7.7,112
tt0656426,The Nutty Confessor,tvEpisode,1996,45,7.3,87
tt0656427,The One That Got Away,tvEpisode,1998,46,8.5,69
tt0656428,The Truth Is Out There,tvEpisode,1997,44,7.4,71
tt0656430,These Old Bones,tvEpisode,1996,46,7.7,85
tt0656432,Thick Stu,tvEpisode,1996,46,8.1,91
tt0656434,Three Girls and a Baby,tvEpisode,1997,46,7.7,72
tt0656436,Tom and Geri,tvEpisode,1997,46,7.7,73
tt0656437,Top Gum,tvEpisode,1998,45,7.9,68
tt0656438,Torah! Torah! Torah!,tvEpisode,1995,47,7.3,101
tt0656440,Travels with Andy,tvEpisode,1995,47,8.1,96
tt0656442,Trials and Tribulations,tvEpisode,1994,46,7.8,110
tt0656443,True Confessions,tvEpisode,1993,48,8.4,151
tt0656444,Twin Petes,tvEpisode,1998,46,7.5,72
tt0656446,UnAmerican Graffiti,tvEpisode,1995,46,7.6,87
tt0656448,Unembraceable You,tvEpisode,1996,46,7.4,73
tt0656449,Up on the Roof,tvEpisode,1994,48,7.8,115
tt0656450,Upstairs Downstairs,tvEpisode,1997,46,7.8,82
tt0656451,Vishy-Vashy-Vinny,tvEpisode,1995,47,8.0,100
tt0656452,Voir Dire This,tvEpisode,1999,46,8.5,74
tt0656454,We Was Robbed,tvEpisode,1996,45,7.9,94
tt0656455,Weaver of Hate,tvEpisode,1998,46,8.0,72
tt0656457,What a Dump!,tvEpisode,1997,44,7.3,71
tt0656458,What's Up Chuck?,tvEpisode,1999,45,8.2,63
tt0656460,Where'd the Van Gogh?,tvEpisode,1996,45,7.8,86
tt0656461,Where's 'Swaldo,tvEpisode,1996,45,7.9,97
tt0656465,Yes Sir That's My Baby,tvEpisode,1996,46,7.8,80
tt0656466,Yes We Have No Cannolis,tvEpisode,1996,45,8.0,84
tt0656468,You Bet Your Life,tvEpisode,1994,47,7.6,107
tt0656471,You're Under a Rasta,tvEpisode,1998,44,7.7,71
tt0656474,Zeppo Marks Brothers,tvEpisode,1994,48,7.9,115
tt0657229,A Decent Proposal,tvEpisode,1997,30,7.4,176
tt0657230,A Fine Family Feud,tvEpisode,1995,30,8.4,201
tt0657231,A Fine Friendship,tvEpisode,1995,30,8.6,229
tt0657232,A Kiss Is Just a Kiss,tvEpisode,1995,30,7.4,198
tt0657233,A Plot for Nanny,tvEpisode,1994,30,7.5,245
tt0657234,A Pup in Paris,tvEpisode,1996,30,7.4,195
tt0657235,A Star Is Unborn,tvEpisode,1994,30,8.0,212
tt0657236,An Affair to Dismember,tvEpisode,1996,30,7.3,185
tt0657237,An Offer She Can't Refuse,tvEpisode,1995,30,7.6,189
tt0657238,California Here We Come,tvEpisode,1999,30,7.1,157
tt0657239,Call Me Fran,tvEpisode,1998,30,7.2,167
tt0657240,Canasta Masta,tvEpisode,1995,30,8.3,223
tt0657241,Christmas Episode,tvEpisode,1993,30,7.6,313
tt0657242,Close Shave,tvEpisode,1995,30,8.8,250
tt0657243,Curse of the Grandmas,tvEpisode,1994,30,7.8,214
tt0657244,Danny's Dead and Who's Got the Will?,tvEpisode,1997,30,7.9,173
tt0657245,Deep Throat,tvEpisode,1994,20,7.9,239
tt0657246,Dope Diamond,tvEpisode,1995,30,7.4,183
tt0657247,Educating Fran,tvEpisode,1997,30,7.5,165
tt0657248,Everybody Needs a Bubby,tvEpisode,1994,24,8.1,223
tt0657249,Fair Weather Fran,tvEpisode,1997,30,7.1,162
tt0657250,Fashion Show,tvEpisode,1996,30,8.0,192
tt0657251,First Date,tvEpisode,1997,30,8.2,182
tt0657252,Fran Gets Mugged,tvEpisode,1995,30,7.6,205
tt0657253,Fran Gets Shushed,tvEpisode,1998,30,7.3,167
tt0657254,Fran's Gotta Have It,tvEpisode,1997,30,8.4,178
tt0657255,Fran's Roots,tvEpisode,1997,30,7.2,179
tt0657256,Fran-Lite,tvEpisode,1994,23,8.0,233
tt0657257,Frannie's Choice,tvEpisode,1994,24,7.7,222
tt0657258,Fransom,tvEpisode,1997,30,7.5,173
tt0657259,Freida Needa Man,tvEpisode,1996,30,7.9,194
tt0657260,From Flushing with Love,tvEpisode,1997,30,7.7,173
tt0657261,Green Card,tvEpisode,1996,30,7.9,198
tt0657262,Having His Baby,tvEpisode,1995,30,7.6,198
tt0657263,Here Comes the Brood,tvEpisode,1993,30,7.6,274
tt0657264,Homie-Work,tvEpisode,1998,30,7.3,176
tt0657265,Hurricane Fran,tvEpisode,1996,30,6.6,182
tt0657266,I Don't Remember Mama,tvEpisode,1994,24,8.5,251
tt0657267,I'm Pregnant,tvEpisode,1998,30,7.6,164
tt0657268,I've Got a Secret,tvEpisode,1994,30,7.5,223
tt0657269,Imaginary Friend,tvEpisode,1993,30,7.7,279
tt0657270,Immaculate Concepcion,tvEpisode,1998,30,7.1,172
tt0657271,Kindervelt Days,tvEpisode,1995,30,7.6,213
tt0657272,Kissing Cousins,tvEpisode,1997,30,8.1,184
tt0657273,Lamb Chop's on the Menu,tvEpisode,1995,30,7.7,221
tt0657274,Love Is a Many Blundered Thing,tvEpisode,1996,30,7.6,171
tt0657275,Ma'ternal Affairs,tvEpisode,1999,30,7.4,164
tt0657276,Maggie the Model,tvEpisode,1994,30,7.2,250
tt0657277,Maggie's Boyfriend,tvEpisode,1998,30,8.0,164
tt0657278,Maggie's Wedding,tvEpisode,1999,30,8.1,167
tt0657279,Making Whoopi,tvEpisode,1998,30,7.3,150
tt0657280,Material Fran,tvEpisode,1994,24,7.3,219
tt0657281,Me and Mrs. Joan,tvEpisode,1996,30,7.8,188
tt0657282,Mom's the Word,tvEpisode,1998,30,7.5,163
tt0657283,Mommy and Mai,tvEpisode,1997,30,7.6,176
tt0657284,My Fair Nanny,tvEpisode,1993,24,7.6,294
tt0657285,Franny and the Professor,tvEpisode,1995,30,7.6,185
tt0657286,No Muse Is Good Muse,tvEpisode,1997,30,7.0,175
tt0657287,Not Without My Nanny,tvEpisode,1998,30,7.2,184
tt0657288,Ode to Barbra Joan,tvEpisode,1994,24,7.8,227
tt0657289,Oh Say Can You Ski?,tvEpisode,1998,30,7.6,165
tt0657290,Once a Secretary Always a Secretary,tvEpisode,1998,30,7.8,160
tt0657291,One False Mole and You're Dead,tvEpisode,1998,30,7.3,168
tt0657292,Oy Vey You're Gay,tvEpisode,1995,30,8.2,206
tt0657293,Pen Pals,tvEpisode,1995,30,8.0,205
tt0657294,Personal Business,tvEpisode,1993,30,7.4,248
tt0657295,Pishke Business,tvEpisode,1994,30,7.7,210
tt0657296,Rash to Judgment,tvEpisode,1998,30,8.0,176
tt0657297,Samson He Denied Her,tvEpisode,1997,30,7.5,191
tt0657298,Sara's Parents,tvEpisode,1998,30,7.8,155
tt0657299,Schlepped Away,tvEpisode,1994,20,8.4,243
tt0657300,Ship of Fran's,tvEpisode,1996,30,7.5,176
tt0657301,Shopaholic,tvEpisode,1995,30,7.5,197
tt0657302,Smoke Gets in Your Lies,tvEpisode,1993,30,7.6,308
tt0657303,Stock Tip,tvEpisode,1994,30,7.8,215
tt0657304,Stop the Wedding I Want to Get Off,tvEpisode,1994,30,7.4,232
tt0657305,Strange Bedfellows,tvEpisode,1995,30,8.6,225
tt0657306,Sunday in the Park with Fran,tvEpisode,1994,30,7.7,246
tt0657307,Take Back Your Mink,tvEpisode,1994,30,7.6,203
tt0657308,Tattoo,tvEpisode,1996,30,7.6,173
tt0657309,That's Midlife,tvEpisode,1996,30,7.6,170
tt0657310,The Baby Shower,tvEpisode,1999,30,7.7,157
tt0657311,The Bank Robbery,tvEpisode,1997,30,8.5,187
tt0657312,The Best Man,tvEpisode,1998,30,8.3,168
tt0657313,The Bird's Nest,tvEpisode,1996,30,8.1,172
tt0657314,The Bobbi Flekman Story,tvEpisode,1997,30,7.3,182
tt0657315,The Boca Story,tvEpisode,1997,30,7.4,166
tt0657316,The Butler the Husband the Wife and Her Mother,tvEpisode,1993,30,8.3,274
tt0657317,The Cantor Show,tvEpisode,1996,30,7.9,179
tt0657318,The Car Show,tvEpisode,1996,30,7.7,179
tt0657319,The Chatterbox,tvEpisode,1995,30,5.6,257
tt0657320,The Cradle Robbers,tvEpisode,1996,30,7.1,171
tt0657321,The Dinner Party,tvEpisode,1998,30,7.6,169
tt0657322,The Dummy Twins,tvEpisode,1999,30,8.1,155
tt0657323,The Engagement,tvEpisode,1998,30,8.2,185
tt0657324,The Ex-Niles,tvEpisode,1997,30,7.2,165
tt0657325,The Facts of Lice,tvEpisode,1997,30,8.1,181
tt0657326,The Family Plumbing,tvEpisode,1994,30,8.0,254
tt0657327,The Fifth Wheel,tvEpisode,1997,30,7.8,181
tt0657328,The Finale: Part 1,tvEpisode,1999,30,8.3,172
tt0657329,The Finale: Part 2,tvEpisode,1999,30,8.5,205
tt0657330,The Fran in the Mirror,tvEpisode,1999,30,7.1,150
tt0657331,The Grandmas,tvEpisode,1996,30,7.9,175
tt0657332,The Gym Teacher,tvEpisode,1994,24,7.3,228
tt0657333,The Hanukkah Story,tvEpisode,1998,30,7.6,163
tt0657334,The Heather Biblow Story,tvEpisode,1997,30,7.6,183
tt0657335,The Hockey Show,tvEpisode,1996,30,7.7,184
tt0657336,The Honeymoon's Overboard,tvEpisode,1998,30,7.2,175
tt0657337,The In-Law Who Came Forever,tvEpisode,1999,30,7.8,148
tt0657338,The Kibbutz,tvEpisode,1995,30,8.0,192
tt0657339,The Morning After,tvEpisode,1997,30,7.6,173
tt0657340,The Nanny & the Hunk Producer,tvEpisode,1997,30,7.2,176
tt0657341,The Nanny,tvEpisode,1993,30,8.1,429
tt0657342,The Nanny Behind the Man,tvEpisode,1995,30,7.7,199
tt0657343,The Nanny-Napper,tvEpisode,1994,30,7.8,217
tt0657344,The Nanny-in-Law,tvEpisode,1994,30,7.6,264
tt0657345,The Nose Knows,tvEpisode,1997,30,7.8,177
tt0657346,The Nuchslep,tvEpisode,1993,24,7.6,287
tt0657347,The Party's Over,tvEpisode,1995,30,7.7,193
tt0657348,The Passed-Over Story,tvEpisode,1997,30,7.2,171
tt0657349,The Playwright,tvEpisode,1994,23,8.0,229
tt0657350,The Pre-Nup,tvEpisode,1998,30,7.9,180
tt0657351,The Producers,tvEpisode,1999,30,8.1,157
tt0657352,The Reunion Show,tvEpisode,1998,30,7.4,173
tt0657353,The Rosie Show,tvEpisode,1996,30,6.1,207
tt0657354,The Show Must Go On,tvEpisode,1994,30,7.3,244
tt0657355,The Strike,tvEpisode,1994,30,7.7,196
tt0657356,The Tart with Heart,tvEpisode,1996,30,7.1,183
tt0657357,The Taxman Cometh,tvEpisode,1996,30,6.5,176
tt0657358,The Two Mrs. Sheffields,tvEpisode,1995,30,8.4,207
tt0657359,The Unkindest Cut,tvEpisode,1995,30,7.7,198
tt0657360,The Wedding,tvEpisode,1998,60,7.7,189
tt0657361,The Whine Cellar,tvEpisode,1994,30,8.2,221
tt0657362,The Will,tvEpisode,1995,30,8.2,209
tt0657363,The Yummy Mummy,tvEpisode,1999,30,7.3,154
tt0657364,Val's Apartment,tvEpisode,1995,30,7.6,189
tt0657365,Val's Boyfriend,tvEpisode,1996,30,7.4,176
tt0657366,What the Butler Sang,tvEpisode,1995,30,8.5,236
tt0657367,When You Pish Upon a Star,tvEpisode,1994,30,7.1,220
tt0657368,Where's Fran?,tvEpisode,1996,30,6.5,186
tt0657369,Where's the Pearls?,tvEpisode,1996,30,7.4,207
tt0657370,Yetta's Letters,tvEpisode,1999,30,8.1,177
tt0657371,You Bette Your Life,tvEpisode,1997,30,7.3,188
tt0657372,Your Feets Are Too Big,tvEpisode,1996,30,7.7,181
tt0657473,Angel of Mercy,tvEpisode,1999,44,8.1,49
tt0657474,Apocalypse Nash,tvEpisode,1998,44,8.0,46
tt0657476,Blackout,tvEpisode,1997,44,7.9,56
tt0657479,Bombshell,tvEpisode,1997,46,8.2,55
tt0657480,Boomtown,tvEpisode,1999,44,7.9,36
tt0657484,Crash and Burn,tvEpisode,1999,43,8.2,46
tt0657485,Crossfire,tvEpisode,1998,44,8.0,59
tt0657488,Curveball,tvEpisode,1999,44,8.0,48
tt0657489,Danger Zone,tvEpisode,1998,60,8.1,52
tt0657490,Deliverance,tvEpisode,1997,46,7.9,54
tt0657491,Dirty Tricks,tvEpisode,1997,45,6.9,38
tt0657499,Frisco Blues,tvEpisode,1999,44,8.3,46
tt0657500,Genesis,tvEpisode,1996,45,7.6,106
tt0657501,Get Bananas,tvEpisode,1999,45,8.4,52
tt0657502,Gimme Shelter,tvEpisode,1999,44,7.4,35
tt0657504,Goodbye Kiss,tvEpisode,1999,44,8.3,53
tt0657506,Gun Play,tvEpisode,1997,46,7.7,55
tt0657510,Hide and Seek,tvEpisode,1999,45,8.1,43
tt0657511,High Fall,tvEpisode,1998,45,8.2,59
tt0657512,High Impact,tvEpisode,1996,46,7.3,61
tt0657514,Hit Parade,tvEpisode,1996,47,7.9,59
tt0657516,Home Invasion,tvEpisode,1996,45,8.0,84
tt0657517,Hot Prowler,tvEpisode,1998,45,8.2,74
tt0657519,Inside Out,tvEpisode,1997,46,8.0,58
tt0657527,Kill Switch,tvEpisode,1999,44,8.0,33
tt0657528,Knockout,tvEpisode,1997,46,7.5,58
tt0657536,Lost and Found,tvEpisode,1997,46,7.6,44
tt0657539,Most Wanted,tvEpisode,1997,44,7.3,41
tt0657540,Moving Target,tvEpisode,1997,46,7.1,42
tt0657541,Mystery Dance,tvEpisode,1998,44,8.1,50
tt0657542,Night Train,tvEpisode,1996,42,8.1,75
tt0657543,One Flew Over the Cuda's Nest,tvEpisode,1997,44,7.9,54
tt0657544,Out of Chicago,tvEpisode,1997,46,8.2,72
tt0657546,Overdrive,tvEpisode,1998,44,8.1,49
tt0657549,Power Play,tvEpisode,1999,44,8.0,49
tt0657550,Promised Land,tvEpisode,1996,46,7.1,43
tt0657551,Pump Action,tvEpisode,1999,44,8.1,56
tt0657553,Rampage,tvEpisode,1997,46,7.5,46
tt0657555,Resurrection,tvEpisode,1999,44,8.1,51
tt0657556,Revelations,tvEpisode,1997,47,8.1,64
tt0657559,Road Work,tvEpisode,1997,46,8.1,63
tt0657562,Shake Rattle & Roll,tvEpisode,1997,44,7.8,48
tt0657563,Shoot the Moon,tvEpisode,1999,44,7.7,34
tt0657564,Skin Deep,tvEpisode,1998,46,7.9,53
tt0657566,Skirt Chasers,tvEpisode,1996,46,7.5,76
tt0657568,Smash and Grab,tvEpisode,1999,44,8.2,50
tt0657573,Superstition,tvEpisode,1999,44,7.9,44
tt0657577,The Great Escape,tvEpisode,1996,50,7.7,56
tt0657581,The Web,tvEpisode,1997,46,7.3,52
tt0657583,Touchdown,tvEpisode,1998,46,8.0,51
tt0657584,Trackdown,tvEpisode,1996,46,7.7,60
tt0657586,Truth & Consequences,tvEpisode,1999,45,8.0,47
tt0657588,Vendetta,tvEpisode,1999,43,8.1,48
tt0657590,Wild Card,tvEpisode,1997,45,7.8,63
tt0657591,Wrecking Crew,tvEpisode,1996,42,7.3,52
tt0657592,Zodiac,tvEpisode,1996,46,7.6,54
tt0658094,A Tender Trap,tvEpisode,1996,22,6.8,12
tt0658095,Accountus Interruptus,tvEpisode,1995,22,6.9,14
tt0658098,Computer Dating,tvEpisode,1996,22,5.8,6
tt0658099,Cover Story,tvEpisode,1995,22,6.3,12
tt0658101,Fifteen A-Minutes,tvEpisode,1997,22,8.3,11
tt0658104,Halloween Story,tvEpisode,1995,22,7.4,18
tt0658105,Here's to You Mrs. Binder,tvEpisode,1995,22,7.1,19
tt0658108,It's a Mad Mad Mad Mad Eric,tvEpisode,1997,22,6.6,7
tt0658109,Les Is More or Less Moral-less,tvEpisode,1996,22,6.4,7
tt0658110,Loganberry's Run,tvEpisode,1996,22,5.6,9
tt0658111,Model Husband,tvEpisode,1995,22,6.8,12
tt0658112,Ned and Stacey,tvEpisode,1995,22,7.3,23
tt0658113,New Year's Eve,tvEpisode,1996,22,6.0,11
tt0658116,Paranoia on the 47th Floor,tvEpisode,1996,22,6.4,12
tt0658118,Portrait of a Marriage,tvEpisode,1995,22,6.6,14
tt0658119,Prom Night,tvEpisode,1997,22,6.2,6
tt0658120,Promotional Rescue,tvEpisode,1996,22,6.0,11
tt0658121,Reality Check,tvEpisode,1995,22,6.0,13
tt0658122,Saul and Ellen and Ned and Stacey,tvEpisode,1995,22,6.4,14
tt0658123,Saved by the Belvedere,tvEpisode,1997,22,7.2,11
tt0658127,Sleepless in Manhattan,tvEpisode,1995,22,6.4,15
tt0658128,Take My Wife Please,tvEpisode,1995,22,6.6,15
tt0658129,Thanksgiving Day Massacre,tvEpisode,1995,22,6.4,16
tt0658134,The Other End,tvEpisode,1996,22,7.7,7
tt0658137,Threesome,tvEpisode,1995,22,6.5,14
tt0658138,Where My Third Nepal Is Sheriff,tvEpisode,1997,22,7.0,7
tt0659334,Action Figures,tvEpisode,1997,21,7.6,212
tt0659335,Apokolips... Now!,tvEpisode,1998,22,8.6,227
tt0659336,Apokolips... Now!: Part II,tvEpisode,1998,22,9.0,253
tt0659337,Brave New Metropolis,tvEpisode,1997,22,8.7,252
tt0659340,In Brightest Day...,tvEpisode,1999,22,8.4,224
tt0659343,New Kids in Town,tvEpisode,1998,22,7.8,216
tt0659777,A Time of Faith: Part 1,tvEpisode,1996,43,7.9,8
tt0659778,A Time of Faith: Part 2,tvEpisode,1996,43,7.7,7
tt0659779,A Time to Kill,tvEpisode,1996,43,8.1,7
tt0659780,After Shakespeare,tvEpisode,1994,43,6.8,14
tt0659781,All in the Family,tvEpisode,1995,44,7.5,11
tt0659782,Andre's Choice,tvEpisode,1996,43,7.3,6
tt0659783,Bad Blood,tvEpisode,1996,43,7.8,8
tt0659784,Bad Girls,tvEpisode,1995,43,7.5,8
tt0659785,Blondes Have More Fun,tvEpisode,1994,44,7.8,13
tt0659786,Blue Boy,tvEpisode,1996,43,7.5,11
tt0659787,Brotherhood,tvEpisode,1995,44,7.4,7
tt0659788,Brown Like Me,tvEpisode,1996,43,7.2,6
tt0659789,Buster and Claudia,tvEpisode,1995,43,7.0,10
tt0659790,CAT,tvEpisode,1995,43,8.4,11
tt0659792,Catharsis,tvEpisode,1999,44,8.0,11
tt0659793,Catman Comes Back,tvEpisode,1995,44,8.6,13
tt0659794,Change Change Change,tvEpisode,1998,43,7.8,6
tt0659795,Checkmate,tvEpisode,1996,43,8.0,10
tt0659796,Color Lines,tvEpisode,1995,44,6.8,8
tt0659797,Deep Cover,tvEpisode,1996,42,8.4,9
tt0659798,Descell,tvEpisode,1997,43,7.5,6
tt0659799,Digital Underground,tvEpisode,1995,43,8.1,11
tt0659800,Don't Blink,tvEpisode,1996,43,7.0,6
tt0659801,Downtown Girl,tvEpisode,1995,43,7.0,11
tt0659802,Drop Dead Gorgeous,tvEpisode,1998,43,6.7,6
tt0659803,Eliminate the Middleman,tvEpisode,1995,44,6.4,9
tt0659804,The Eyewitness Blues,tvEpisode,1994,44,7.2,11
tt0659805,Fade Out,tvEpisode,1997,43,6.1,8
tt0659806,Fire Show,tvEpisode,1996,42,7.2,9
tt0659807,Garbage,tvEpisode,1994,43,7.7,12
tt0659808,Going Native,tvEpisode,1998,44,7.0,6
tt0659809,Going Platinum,tvEpisode,1996,43,6.2,6
tt0659810,Grim Reaper,tvEpisode,1997,43,6.8,6
tt0659811,High on the Hog,tvEpisode,1995,44,7.3,11
tt0659812,Hubris,tvEpisode,1997,43,7.0,6
tt0659813,If This World Were Mine,tvEpisode,1996,42,6.9,10
tt0659814,Innocent Bystanders,tvEpisode,1995,43,7.3,9
tt0659815,Internal Affairs,tvEpisode,1995,44,7.5,14
tt0659816,Is It a Crime?,tvEpisode,1997,42,6.9,8
tt0659817,Kill the Noise,tvEpisode,1996,43,7.1,10
tt0659818,Mama Said Knock You Out,tvEpisode,1995,43,7.5,11
tt0659819,Los Macheteros,tvEpisode,1994,43,6.5,10
tt0659820,Man's Best Friend,tvEpisode,1995,43,7.0,10
tt0659821,Manchild,tvEpisode,1995,45,8.6,18
tt0659822,Mate,tvEpisode,1994,44,7.4,13
tt0659823,Missing,tvEpisode,1994,60,7.5,11
tt0659825,No Greater Love,tvEpisode,1996,43,7.7,9
tt0659826,No Place Like Hell,tvEpisode,1997,43,7.2,8
tt0659827,Olde Tyme Religion,tvEpisode,1995,43,7.5,11
tt0659828,Outrage,tvEpisode,1997,43,6.8,8
tt0659829,Pilot,tvEpisode,1994,43,7.9,16
